EMCB,$69.74,1439683123698,1,813
DGRE,$21.1,1439683123715,3,873
WETF,$24.63,1439683123735,651,605
DXGE,$28.63,1439683123789,23,009
DXJS,$37.31,1439683123805,15,124
DXKW,$19.49,1439683124013,1,060
DGRW,$30.99,1439683124128,60,628
DXPS,$24.8,1439683124152,900
GULF,$19.34,1439683124167,4,104
CRDT,$72.94,1439683124202,131
DGRS,$28.39,1439683124268,453
WIX,$22.16,1439683124421,107,221
WLRHU,$10.96,1439683124521,681
WLRH,$10.2,1439683124560,652
WLRHW,$0.85,1439683124574,7,190
WRLD,$33.69,1439683124620,96,799
WWD,$48.26,1439683124674,172,878
WBKC,$25.87,1439683124690,16
WOWO,$5.75,1439683124862,5,700
WPCS,$1.24,1439683124880,68,541
WPPGY,$110.86,1439683124962,31,991
WMGI,$25.16,1439683125002,228,097
WSFS,$28.838,1439683125084,54,112
WMGIZ,$3.7537,1439683125146,105
WSFSL,$27.85,1439683125165,450
WVFC,$11.04,1439683125216,112
WSCI,$5.34,1439683125267,2,930
WYNN,$92.43,1439683125292,1,294,239
XBIT,$16.85,1439683125395,35,952
XCRA,$6.13,1439683125484,108,458
XELB,$8.9,1439683125502,9,500
XNCR,$18.73,1439683125537,70,223
XENE,$9.9,1439683125625,17,348
XBKS,$6.15,1439683125638,64
XNPT,$6.47,1439683125767,254,885
XGTI,$0.9,1439683125784,1,398,253
XGTIW,$0.09,1439683125829,206
XLNX,$43.45,1439683125847,2,450,683
XOMA,$0.83,1439683125938,1,603,104
XOOM,$24.85,1439683125958,246,554
XTLB,$1.79,1439683126004,1,770
XNET,$9.67,1439683126192,52,343
YHOO,$36.34,1439683126232,6,726,663
YNDX,$12.82,1439683126325,1,051,263
YOD,$2.4899,1439683126343,400,713
YDLE,$16.84,1439683126389,126,933
XPLR,$6.06,1439683126493,31,130
YRCW,$19.53,1439683126510,295,291
YCB,$29.88,1439683126554,1,499
YY,$61.02,1439683126643,519,759
ZAIS,$10.33,1439683126723,1,495
ZAGG,$7.5,1439683126743,205,208
ZFGN,$36.74,1439683126765,90,645
YECO,$4.08,1439683126803,6,022
ZBRA,$89.54,1439683126920,600,485
ZAZA,$0.56,1439683126937,8,877
ZLTQ,$35.5,1439683127051,285,763
ZHNE,$1.67,1439683127151,44,755
Z,$73.2246,1439683127178,506,385
ZAVVV,$23.3,1439683127188,2,900
ZCVVV,$25.19,1439683127203,124,403
ZION,$30.5061,1439683127301,1,196,835
ZIXI,$4.93,1439683127577,172,192
ZGNX,$19.2,1439683127591,168,190
ZN,$1.59,1439683127636,22,552
ZIOP,$9.85,1439683127697,2,679,329
ZSAN,$7.95,1439683127768,342
ZSPH,$50.23,1439683127795,234,300
ZUMZ,$23.37,1439683127824,105,169
ZYNE,$34.84,1439683127974,170,465
ZU,$12.57,1439683128040,336,634
ZNGA,$2.683,1439683128054,4,170,163
